1663208385.116169 tcp   SYN-SENT 0      1               192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,984ms,0) uid:20001 ino:871592 sk:1c11 1663208385.116239 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:12977124 lastrcv:12977124 lastack:12977124 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                          
1663208393.793632 mptcp ESTAB 0      221340 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,068ms,0) uid:20001 ino:871593 sk:1c19 1663208393.793646 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:99                                                                                                                                                                                                                                                                                                                                                                                                            
1663208393.793658 mptcp ESTAB 0      181356 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,076ms,0) uid:20001 ino:871592 sk:1c1c 1663208393.793668 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:7c                                                                                                                                                                                                                                                                                                                                                                                                            
1663208393.793679 mptcp ESTAB 0      127092          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,068ms,0) uid:20001 ino:871593 sk:1c1d 1663208393.793693 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:59                                                                                                                                                                                                                                                                                                                                                                                                            
1663208393.942478 tcp   ESTAB 0      171360          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,072ms,0) uid:20001 ino:871592 sk:1c16 1663208393.942550 	 ts sack olia wscale:7,7 rto:232 rtt:30.238/0.051 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:120 ssthresh:92 bytes_sent:58090813 bytes_retrans:489804 bytes_acked:57432506 segs_out:40689 segs_in:15341 data_segs_out:40686 send 45336332bps lastrcv:8816 pacing_rate 54403592bps delivery_rate 44214616bps delivered:40226 busy:8752ms sndbuf_limited:6004ms(68.6%) unacked:118 retrans:0/343 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.083                     
1663208393.942618 tcp   ESTAB 0      222768 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c19 1663208393.942628 	 ts sack olia wscale:7,7 rto:236 rtt:33.725/0.083 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:156 ssthresh:133 bytes_sent:53970040 bytes_retrans:396984 bytes_acked:53354573 segs_out:37803 segs_in:15570 data_segs_out:37801 send 52843410bps lastsnd:4 lastrcv:8724 lastack:4 pacing_rate 63410912bps delivery_rate 52070200bps delivered:37371 busy:8696ms sndbuf_limited:8220ms(94.5%) unacked:153 retrans:0/278 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.115
1663208393.942639 tcp   ESTAB 0      181356 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,076ms,0) uid:20001 ino:871592 sk:1c1c 1663208393.942649 	 ts sack olia wscale:7,7 rto:236 rtt:33.725/0.106 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:127 ssthresh:125 bytes_sent:48428028 bytes_retrans:361284 bytes_acked:47888245 segs_out:33919 segs_in:14223 data_segs_out:33917 send 43019956bps lastrcv:8760 pacing_rate 51623560bps delivery_rate 42222280bps delivered:33540 busy:8724ms sndbuf_limited:7852ms(90.0%) unacked:125 retrans:0/253 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.23                     
1663208393.942659 tcp   ESTAB 0      127092          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c1d 1663208393.942670 	 ts sack olia wscale:7,7 rto:232 rtt:30.355/0.111 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:89 ssthresh:80 bytes_sent:33800589 bytes_retrans:239904 bytes_acked:33433594 segs_out:23683 segs_in:9908 data_segs_out:23680 send 33494844bps lastrcv:8788 pacing_rate 40193640bps delivery_rate 33274512bps delivered:23424 busy:8756ms sndbuf_limited:8588ms(98.1%) unacked:89 retrans:0/168 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.08                                      
1663208393.942688 mptcp ESTAB 0      171360          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,064ms,0) uid:20001 ino:871592 sk:1c16 1663208393.942701 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:78                                                                                                                                                                                                                                                                                                                                                                                                                 
1663208393.942754 mptcp ESTAB 0      222768 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,076ms,0) uid:20001 ino:871593 sk:1c19 1663208393.942768 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:9a                                                                                                                                                                                                                                                                                                                                                                                                                 
1663208393.942781 mptcp ESTAB 0      181356 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,072ms,0) uid:20001 ino:871592 sk:1c1c 1663208393.942791 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:7c                                                                                                                                                                                                                                                                                                                                                                                                                 
1663208393.942805 mptcp ESTAB 0      127092          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c1d 1663208393.942818 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:59                                                                                                                                                                                                                                                                                                                                                                                                                 
1663208394.093224 tcp   ESTAB 0      171360          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,072ms,0) uid:20001 ino:871592 sk:1c16 1663208394.093295 	 ts sack olia wscale:7,7 rto:232 rtt:30.542/0.194 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:120 ssthresh:92 bytes_sent:58897633 bytes_retrans:489804 bytes_acked:58240754 segs_out:41254 segs_in:15561 data_segs_out:41251 send 44885076bps lastrcv:8968 pacing_rate 53860768bps delivery_rate 44041816bps delivered:40792 busy:8904ms sndbuf_limited:6156ms(69.1%) unacked:117 retrans:0/343 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.083                      
1663208394.093356 tcp   ESTAB 0      222768 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,076ms,0) uid:20001 ino:871593 sk:1c19 1663208394.093365 	 ts sack olia wscale:7,7 rto:236 rtt:33.751/0.069 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:156 ssthresh:133 bytes_sent:54998200 bytes_retrans:396984 bytes_acked:54382733 segs_out:38523 segs_in:15875 data_segs_out:38521 send 52802702bps lastrcv:8872 pacing_rate 63363240bps delivery_rate 51911944bps delivered:38091 busy:8844ms sndbuf_limited:8368ms(94.6%) unacked:153 retrans:0/278 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.115                     
1663208394.093375 tcp   ESTAB 0      181356 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,064ms,0) uid:20001 ino:871592 sk:1c1c 1663208394.093385 	 ts sack olia wscale:7,7 rto:236 rtt:33.745/0.043 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:127 ssthresh:125 bytes_sent:49150596 bytes_retrans:361284 bytes_acked:48610813 segs_out:34425 segs_in:14446 data_segs_out:34423 send 42994458bps lastsnd:12 lastrcv:8908 lastack:12 pacing_rate 51593152bps delivery_rate 42319888bps delivered:34046 busy:8872ms sndbuf_limited:8000ms(90.2%) unacked:125 retrans:0/253 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.23
1663208394.093394 tcp   ESTAB 0      127092          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,064ms,0) uid:20001 ino:871593 sk:1c1d 1663208394.093404 	 ts sack olia wscale:7,7 rto:232 rtt:30.28/0.098 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:89 ssthresh:80 bytes_sent:34410345 bytes_retrans:239904 bytes_acked:34043350 segs_out:24110 segs_in:10091 data_segs_out:24107 send 33577807bps lastsnd:8 lastrcv:8936 lastack:8 pacing_rate 40292696bps delivery_rate 33422168bps delivered:23851 busy:8904ms sndbuf_limited:8736ms(98.1%) unacked:89 retrans:0/168 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.08                   
1663208394.093413 mptcp ESTAB 0      171360          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,068ms,0) uid:20001 ino:871592 sk:1c16 1663208394.093423 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:78                                                                                                                                                                                                                                                                                                                                                                                                                  
1663208394.093473 mptcp ESTAB 0      222768 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c19 1663208394.093483 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:9a                                                                                                                                                                                                                                                                                                                                                                                                                  
1663208394.093501 mptcp ESTAB 0      181356 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,076ms,0) uid:20001 ino:871592 sk:1c1c 1663208394.093512 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:7d                                                                                                                                                                                                                                                                                                                                                                                                                  
1663208394.093525 mptcp ESTAB 0      127092          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c1d 1663208394.093539 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:59                                                                                                                                                                                                                                                                                                                                                                                                                  
